grain,series_id,item_code,label,sb_class,total_qty_hist,model,model_params,rmsse,mase,smape,n_trials,n_backtest_folds,acc_change_vs_prev,forecast_total_4w,p_occurrence_week,routine_weekly,routine_total_4w,bulk_share,w1_2026-06-15,w2_2026-06-22,w3_2026-06-29,w4_2026-07-06,customer,channel
sku_channel,sku_channel::1009136|TAIUN,1009136,교체형,intermittent,222247.0,sba,{'alpha': 0.3},0.0676165203028878,0.2903740525945892,2.0,10,6,,3453.3651942201823,0.03363644252911067,0.0,0.0,1.0,863.3412985550456,863.3412985550456,863.3412985550456,863.3412985550456,,TAIUN
sku_channel,sku_channel::2019419|TAIUN,2019419,교체형,lumpy,218710.0,croston,{'alpha': 0.1},0.13560903529571364,0.9169949642891155,0.8700480089809758,10,6,,5968.107947905178,0.017017421823836056,0.0,0.0,1.0,1492.0269869762944,1492.0269869762944,1492.0269869762944,1492.0269869762944,,TAIUN
sku_channel,sku_channel::1007544|TAIUN,1007544,교체형,lumpy,213015.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.000497043933834295,0.0018956802844226062,2.0,10,6,,4.736771774275503,8.321794741360697e-05,0.0,0.0,1.0,1.1841929435688758,1.1841929435688758,1.1841929435688758,1.1841929435688758,,TAIUN
sku_channel,sku_channel::2015843|FEDEX,2015843,교체형,intermittent,200862.0,croston,{'alpha': 0.1},1.4711227834985403,9.144539631983378,1.9312132734185965,10,6,,3832.7793696275075,0.009551098376313277,958.1948424068769,3832.7793696275075,0.0,958.1948424068769,958.1948424068769,958.1948424068769,958.1948424068769,,FEDEX
sku_channel,sku_channel::1007757|TAIUN,1007757,교체형,lumpy,191589.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0006574100623448551,0.004895170421555905,2.0,10,6,,11.001339496657021,2.1267647981564383e-05,0.0,0.0,1.0,2.7503348741642553,2.7503348741642553,2.7503348741642553,2.7503348741642553,,TAIUN
sku_channel,sku_channel::1007941|TAIUN,1007941,교체형,lumpy,182882.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0256338276495021,0.17728680221377588,1.5084396036134244,10,6,,6053.372733550825,0.10936191328072775,0.0,0.0,1.0,1513.3431833877062,1513.3431833877062,1513.3431833877062,1513.3431833877062,,TAIUN
sku_channel,sku_channel::2017373|TAIUN,2017373,교체형,lumpy,181608.0,sba,{'alpha': 0.3},0.060811848465743557,0.32238216619349735,1.6045341905718171,10,6,,2518.499766751662,0.027867184996307606,0.0,0.0,1.0,629.6249416879155,629.6249416879155,629.6249416879155,629.6249416879155,,TAIUN
sku_channel,sku_channel::2017776|TAIUN,2017776,교체형,lumpy,178710.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0007482936158646734,0.005688026926994585,2.0,10,6,,11.923882255424175,2.418642084054398e-05,0.0,0.0,1.0,2.9809705638560438,2.9809705638560438,2.9809705638560438,2.9809705638560438,,TAIUN
sku_channel,sku_channel::2019414|TAIUN,2019414,교체형,lumpy,164430.0,sba,{'alpha': 0.05},0.037565487181015454,0.18839447099882412,2.0,10,6,,1473.8067962145872,0.012898641174285089,0.0,0.0,1.0,368.4516990536468,368.4516990536468,368.4516990536468,368.4516990536468,,TAIUN
sku_channel,sku_channel::2015843|CUSTOMER_PICK_UP,2015843,교체형,intermittent,157749.0,sba,{'alpha': 0.05},0.0551805457958433,0.3506083547530445,2.0,10,6,,2959.6316978695936,0.01291155584247902,0.0,0.0,1.0,739.9079244673984,739.9079244673984,739.9079244673984,739.9079244673984,,CUSTOMER_PICK_UP
sku_channel,sku_channel::1009439|TAIUN,1009439,교체형,lumpy,150154.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1260.3913546554486,8900.575228248932,1.931394587129457,10,6,,11246.45723412374,0.10775573301314917,0.0,0.0,1.0,2811.614308530935,2811.614308530935,2811.614308530935,2811.614308530935,,TAIUN
sku_channel,sku_channel::2018195|TAIUN,2018195,교체형,intermittent,146146.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.6721088434455196,2.478687884934322,1.2136775651331975,10,6,,8572.509060290311,0.23390427283432205,0.0,0.0,1.0,2143.1272650725778,2143.1272650725778,2143.1272650725778,2143.1272650725778,,TAIUN
sku_channel,sku_channel::2019416|TAIUN,2019416,교체형,intermittent,145988.0,sba,{'alpha': 0.3},0.0737606719435475,0.4408538685002279,2.0,10,6,,2795.4440591663683,0.02104067161823806,0.0,0.0,1.0,698.8610147915921,698.8610147915921,698.8610147915921,698.8610147915921,,TAIUN
sku_channel,sku_channel::1007976|TAIUN,1007976,교체형,lumpy,136334.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0017499979034847713,0.006166677894907911,2.0,10,6,,9.861946036544804,0.00023627515818461334,0.0,0.0,1.0,2.465486509136201,2.465486509136201,2.465486509136201,2.465486509136201,,TAIUN
sku_channel,sku_channel::2019671|TAIUN,2019671,교체형,intermittent,132835.0,sba,{'alpha': 0.05},0.03030513016973368,0.12785011867420562,2.0,10,6,,808.6353245119147,0.010164544618683623,0.0,0.0,1.0,202.1588311279787,202.1588311279787,202.1588311279787,202.1588311279787,,TAIUN
sku_channel,sku_channel::1008622|TAIUN,1008622,교체형,lumpy,131550.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.003051458746457305,0.02117731208478384,2.0,10,6,,32.67900836714761,0.0006101528803626364,0.0,0.0,1.0,8.169752091786902,8.169752091786902,8.169752091786902,8.169752091786902,,TAIUN
sku_channel,sku_channel::2018332|TAIUN,2018332,교체형,intermittent,124323.0,sba,{'alpha': 0.05},0.05074590288502753,0.11784543254388403,2.0,10,6,,734.4936134957463,0.045733399588120484,0.0,0.0,1.0,183.62340337393658,183.62340337393658,183.62340337393658,183.62340337393658,,TAIUN
sku_channel,sku_channel::2016096|TAIUN,2016096,교체형,lumpy,116050.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0003008960755492338,0.0023335367548312697,2.0,10,6,,3.1766324710910863,8.775506115749433e-06,0.0,0.0,1.0,0.7941581177727716,0.7941581177727716,0.7941581177727716,0.7941581177727716,,TAIUN
sku_channel,sku_channel::1008147|TAIUN,1008147,교체형,lumpy,112995.0,sba,{'alpha': 0.3},0.058371631974389375,0.4486679121125699,1.948630592675876,10,6,,2221.0022538168087,0.08093327199022962,0.0,0.0,1.0,555.2505634542022,555.2505634542022,555.2505634542022,555.2505634542022,,TAIUN
sku_channel,sku_channel::1009975|TAIUN,1009975,교체형,intermittent,100089.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",9.580231659345,73.24198034949009,1.8416127920944696,10,6,,11195.937530803234,0.19102865873797592,0.0,0.0,1.0,2798.9843827008085,2798.9843827008085,2798.9843827008085,2798.9843827008085,,TAIUN
sku_channel,sku_channel::2019749|TAIUN,2019749,교체형,intermittent,99901.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.7121880142425346,2.9248523354576186,1.3407263871263349,10,6,,9367.699331344253,0.16914970109442456,0.0,0.0,1.0,2341.924832836063,2341.924832836063,2341.924832836063,2341.924832836063,,TAIUN
sku_channel,sku_channel::1005729|TAIUN,1005729,교체형,lumpy,99555.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4.613613800149265e-05,0.00037132457918795744,2.0,10,6,,0.43363462701578,1.0889115345490367e-05,0.0,0.0,1.0,0.108408656753945,0.108408656753945,0.108408656753945,0.108408656753945,,TAIUN
sku_channel,sku_channel::1009888|TAIUN,1009888,교체형,intermittent,98896.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.3784182129073026,2.2339907796308927,0.9538220863029455,10,6,,14900.14482364986,0.08431903490870239,0.0,0.0,1.0,3725.036205912465,3725.036205912465,3725.036205912465,3725.036205912465,,TAIUN
sku_channel,sku_channel::2019071|TAIUN,2019071,교체형,intermittent,96360.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.19387652240144373,0.48846970905668585,0.43383994283448685,10,6,,6321.28796880409,0.23163179140827433,0.0,0.0,1.0,1580.3219922010226,1580.3219922010226,1580.3219922010226,1580.3219922010226,,TAIUN
sku_channel,sku_channel::1008734|TAIUN,1008734,교체형,lumpy,93304.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.005880549997501126,0.017924937256309833,2.0,10,6,,19.565901862776094,0.0007070528397430966,0.0,0.0,1.0,4.891475465694024,4.891475465694024,4.891475465694024,4.891475465694024,,TAIUN
sku_channel,sku_channel::2017773|CUSTOMER_PICK_UP,2017773,교체형,intermittent,85395.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.019357384812140613,0.04392659880106414,2.0,10,6,,42.97814554840794,0.002307304768803493,0.0,0.0,1.0,10.744536387101984,10.744536387101984,10.744536387101984,10.744536387101984,,CUSTOMER_PICK_UP
sku_channel,sku_channel::1008802|TAIUN,1008802,교체형,lumpy,84581.0,croston,{'alpha': 0.2},656.5670299533872,4644.580450709166,1.989028405170596,10,6,,1889.8349514563108,0.03033980582524272,0.0,0.0,1.0,472.4587378640777,472.4587378640777,472.4587378640777,472.4587378640777,,TAIUN
sku_channel,sku_channel::2019729|TAIUN,2019729,교체형,intermittent,82800.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.3524563859061159,1.0909584660491296,0.37089151442812623,10,6,,10806.996021316641,0.25876260289071573,0.0,0.0,1.0,2701.7490053291604,2701.7490053291604,2701.7490053291604,2701.7490053291604,,TAIUN
sku_channel,sku_channel::1009282|TAIUN,1009282,교체형,lumpy,78895.0,sba,{'alpha': 0.05},0.007987840775106827,0.06638965298392725,2.0,10,6,,280.2842366376958,0.013671821427555199,0.0,0.0,1.0,70.07105915942395,70.07105915942395,70.07105915942395,70.07105915942395,,TAIUN
sku_channel,sku_channel::1008897|TAIUN,1008897,교체형,lumpy,74918.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.002410641090241831,0.010073464739403503,2.0,10,6,,8.60590130033178,0.000307078777407838,0.0,0.0,1.0,2.151475325082945,2.151475325082945,2.151475325082945,2.151475325082945,,TAIUN
sku_channel,sku_channel::1008744|TAIUN,1008744,교체형,lumpy,72296.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.012948148148221738,0.058639776882161036,2.0,10,6,,49.72946177267761,0.0018749493917246598,0.0,0.0,1.0,12.432365443169402,12.432365443169402,12.432365443169402,12.432365443169402,,TAIUN
sku_channel,sku_channel::2018272|TAIUN,2018272,교체형,lumpy,71000.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.2436946479169487,0.3999238855699787,0.19504607487173684,10,6,,4744.358668350259,0.2605403904744464,0.0,0.0,1.0,1186.0896670875647,1186.0896670875647,1186.0896670875647,1186.0896670875647,,TAIUN
sku_channel,sku_channel::2018958|TAIUN,2018958,교체형,lumpy,67769.0,sba,{'alpha': 0.3},0.07455974695344247,0.4634526494355151,2.0,10,6,,1680.6808080051062,0.04163601215271923,0.0,0.0,1.0,420.17020200127655,420.17020200127655,420.17020200127655,420.17020200127655,,TAIUN
sku_channel,sku_channel::2018332|DHL,2018332,교체형,intermittent,65903.0,sba,{'alpha': 0.05},0.20529850168412134,0.40420411501725545,1.884702235675703,10,6,,759.7140662576685,0.05569794424212952,189.92851656441712,759.7140662576685,0.0,189.92851656441712,189.92851656441712,189.92851656441712,189.92851656441712,,DHL
sku_channel,sku_channel::2017773|DHL,2017773,교체형,lumpy,65783.0,sba,{'alpha': 0.05},0.051511150876029074,0.10979214458894908,0.7189310310109059,10,6,,956.7019586808392,0.10129075122687634,239.1754896702098,956.7019586808392,0.0,239.1754896702098,239.1754896702098,239.1754896702098,239.1754896702098,,DHL
sku_channel,sku_channel::1007777|TAIUN,1007777,교체형,lumpy,65136.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",6.143937343117665e-05,0.00047958081316095097,2.0,10,6,,0.36642919216851016,1.090251571481095e-05,0.0,0.0,1.0,0.09160729804212754,0.09160729804212754,0.09160729804212754,0.09160729804212754,,TAIUN
sku_channel,sku_channel::1008745|TAIUN,1008745,교체형,lumpy,63847.0,sba,{'alpha': 0.05},0.022547017761770257,0.13590296757351095,2.0,10,6,,464.32089742694063,0.03176970805792679,0.0,0.0,1.0,116.08022435673516,116.08022435673516,116.08022435673516,116.08022435673516,,TAIUN
sku_channel,sku_channel::2019206|TAIUN_AIR,2019206,교체형,intermittent,60964.0,sba,{'alpha': 0.05},0.05387624519365803,0.17939711728886532,2.0,10,6,,513.2077533250965,0.015311992272406535,0.0,0.0,1.0,128.30193833127413,128.30193833127413,128.30193833127413,128.30193833127413,,TAIUN_AIR
sku_channel,sku_channel::2016929|DHL,2016929,교체형,lumpy,60719.0,sba,{'alpha': 0.3},0.11490121988633543,0.25984383586539017,1.1918814477804907,10,6,,553.8972649333834,0.15917954098418888,138.47431623334586,553.8972649333834,0.0,138.47431623334586,138.47431623334586,138.47431623334586,138.47431623334586,,DHL
sku_channel,sku_channel::2019456|TAIUN,2019456,교체형,intermittent,60369.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",4244.536869262467,2481.5973105330127,1.1588435092385212,10,6,,19379.69714898125,0.42230784000000005,0.0,0.0,1.0,4844.924287245312,4844.924287245312,4844.924287245312,4844.924287245312,,TAIUN
sku_channel,sku_channel::2017902|TAIUN,2017902,교체형,lumpy,59991.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.07410321402067792,0.4082509072389659,2.0,10,6,,287.2899542939231,0.0028868063630821646,0.0,0.0,1.0,71.82248857348077,71.82248857348077,71.82248857348077,71.82248857348077,,TAIUN
sku_channel,sku_channel::2017239|TAIUN,2017239,교체형,intermittent,59400.0,sba,{'alpha': 0.3},0.07017084054494185,0.20964348826693238,2.0,10,6,,630.5515208037174,0.043013453160878935,0.0,0.0,1.0,157.63788020092935,157.63788020092935,157.63788020092935,157.63788020092935,,TAIUN
sku_channel,sku_channel::2018332|FEDEX,2018332,교체형,lumpy,59299.0,sba,{'alpha': 0.05},0.052713168894776376,0.17071267197360104,2.0,10,6,,517.9890642899852,0.0475245772106493,129.4972660724963,517.9890642899852,0.0,129.4972660724963,129.4972660724963,129.4972660724963,129.4972660724963,,FEDEX
sku_channel,sku_channel::2018782|DHL,2018782,교체형,intermittent,58743.0,sba,{'alpha': 0.3},0.22444453089255514,0.461530350334256,0.4784280186106044,10,6,,3147.403404258045,0.28503496448667204,786.8508510645113,3147.403404258045,0.0,786.8508510645113,786.8508510645113,786.8508510645113,786.8508510645113,,DHL
sku_channel,sku_channel::2018272|DHL,2018272,교체형,lumpy,58396.0,sba,{'alpha': 0.3},0.08126166945296583,0.15672339306929584,0.7231882867177388,10,6,,1006.2717832625832,0.2661116867443249,251.5679458156458,1006.2717832625832,0.0,251.5679458156458,251.5679458156458,251.5679458156458,251.5679458156458,,DHL
sku_channel,sku_channel::2018610|CUSTOMER_PICK_UP,2018610,교체형,intermittent,57744.0,sba,{'alpha': 0.05},0.05353924273132421,0.30987725016801154,2.0,10,6,,957.5144847465771,0.008007046200656578,0.0,0.0,1.0,239.37862118664427,239.37862118664427,239.37862118664427,239.37862118664427,,CUSTOMER_PICK_UP
sku_channel,sku_channel::2018127|TAIUN,2018127,교체형,lumpy,56268.0,croston,{'alpha': 0.2},0.3210894497125631,1.368245809738185,1.791043934060592,10,6,,987.0444501057807,0.0346141491565224,0.0,0.0,1.0,246.76111252644517,246.76111252644517,246.76111252644517,246.76111252644517,,TAIUN
sku_channel,sku_channel::2016929|FEDEX,2016929,교체형,lumpy,55816.0,sba,{'alpha': 0.3},0.06547082848610883,0.13866030159800227,2.0,10,6,,374.4551588197877,0.08823301379806049,93.61378970494692,374.4551588197877,0.0,93.61378970494692,93.61378970494692,93.61378970494692,93.61378970494692,,FEDEX
sku_channel,sku_channel::1007826|TAIUN,1007826,교체형,lumpy,53177.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.007894208509987701,0.025640180465822712,2.0,10,6,,15.993815829932512,0.0006081136486342738,0.0,0.0,1.0,3.998453957483128,3.998453957483128,3.998453957483128,3.998453957483128,,TAIUN
sku_channel,sku_channel::1009303|TAIUN_AIR,1009303,교체형,lumpy,52422.0,sba,{'alpha': 0.3},21.352365601654814,75.7643745685257,1.9900243676107496,10,6,,1368.104840735244,0.027182924773973986,0.0,0.0,1.0,342.026210183811,342.026210183811,342.026210183811,342.026210183811,,TAIUN_AIR
sku_channel,sku_channel::2017631|TAIUN,2017631,교체형,lumpy,48219.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.6622064173173208,8.211527418804627,1.6870422132077827,10,6,,3815.5875499053855,0.17635155245946607,0.0,0.0,1.0,953.8968874763464,953.8968874763464,953.8968874763464,953.8968874763464,,TAIUN
sku_channel,sku_channel::1008736|TAIUN,1008736,교체형,lumpy,48126.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0012050387027003552,0.005464607846573134,2.0,10,6,,3.0849345074726067,0.0001253044109383881,0.0,0.0,1.0,0.7712336268681517,0.7712336268681517,0.7712336268681517,0.7712336268681517,,TAIUN
sku_channel,sku_channel::1006749|TAIUN,1006749,교체형,lumpy,46321.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.01538648868376208,0.08825659883053699,2.0,10,6,,47.95482316535434,0.0007555786372741897,0.0,0.0,1.0,11.988705791338585,11.988705791338585,11.988705791338585,11.988705791338585,,TAIUN
sku_channel,sku_channel::2019394|TAIUN,2019394,교체형,intermittent,45397.0,sba,{'alpha': 0.05},0.031757127713193535,0.11590976857721785,2.0,10,6,,281.576228179262,0.013330215190492793,0.0,0.0,1.0,70.3940570448155,70.3940570448155,70.3940570448155,70.3940570448155,,TAIUN
sku_channel,sku_channel::1007755|TAIUN,1007755,교체형,lumpy,44208.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0008080765092071174,0.006412840054490984,2.0,10,6,,3.3255115157303616,2.1267647934383967e-05,0.0,0.0,1.0,0.8313778789325904,0.8313778789325904,0.8313778789325904,0.8313778789325904,,TAIUN
sku_channel,sku_channel::1008771|TAIUN,1008771,교체형,lumpy,43497.0,sba,{'alpha': 0.05},0.09154288970285948,0.3353935400733214,2.0,10,6,,776.8636234095263,0.07350372921539589,0.0,0.0,1.0,194.21590585238158,194.21590585238158,194.21590585238158,194.21590585238158,,TAIUN
sku_channel,sku_channel::2017910|TAIUN,2017910,교체형,lumpy,41845.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0003423809905806463,0.0017849764040151143,2.0,10,6,,0.8761596164988619,3.8629188764057024e-05,0.0,0.0,1.0,0.21903990412471547,0.21903990412471547,0.21903990412471547,0.21903990412471547,,TAIUN
sku_channel,sku_channel::1008625|TAIUN,1008625,교체형,lumpy,41267.0,sba,{'alpha': 0.3},0.06865882073933305,0.3906727751311827,2.0,10,6,,862.7100153224624,0.08395086324173877,0.0,0.0,1.0,215.6775038306156,215.6775038306156,215.6775038306156,215.6775038306156,,TAIUN
sku_channel,sku_channel::1008882|TAIUN,1008882,교체형,lumpy,40798.0,sba,{'alpha': 0.3},0.09401275785940257,0.5100785198694466,1.706646575363422,10,6,,1084.0462809274338,0.043224925220879375,0.0,0.0,1.0,271.01157023185846,271.01157023185846,271.01157023185846,271.01157023185846,,TAIUN
sku_channel,sku_channel::2019732|TAIUN,2019732,교체형,lumpy,40682.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.3442998877961125,8.322104170992622,1.2870083589722043,10,6,,4809.069479215163,0.23424336381504643,0.0,0.0,1.0,1202.2673698037906,1202.2673698037906,1202.2673698037906,1202.2673698037906,,TAIUN
sku_channel,sku_channel::2019526|TAIUN_AIR,2019526,교체형,lumpy,40350.0,sba,{'alpha': 0.05},0.05512690841865121,0.2643531082520438,2.0,10,6,,570.7905240385267,0.010970257236316784,0.0,0.0,1.0,142.69763100963166,142.69763100963166,142.69763100963166,142.69763100963166,,TAIUN_AIR
sku_channel,sku_channel::1009965|TAIUN,1009965,교체형,intermittent,40108.0,sba,{'alpha': 0.05},0.05250066693093951,0.3334023024881014,2.0,10,6,,715.5638554216866,0.007301935012778387,0.0,0.0,1.0,178.89096385542166,178.89096385542166,178.89096385542166,178.89096385542166,,TAIUN
sku_channel,sku_channel::2019842|TAIUN,2019842,교체형,intermittent,40097.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.586559808851974,11.783944998069282,0.8147095804788935,10,6,,13017.21128382431,0.24271586918399998,0.0,0.0,1.0,3254.3028209560775,3254.3028209560775,3254.3028209560775,3254.3028209560775,,TAIUN
sku_channel,sku_channel::2019563|TAIUN,2019563,교체형,intermittent,39407.0,sba,{'alpha': 0.05},0.03898896133108526,0.11832156158516621,2.0,10,6,,249.50891116450276,0.013648589273952128,0.0,0.0,1.0,62.37722779112569,62.37722779112569,62.37722779112569,62.37722779112569,,TAIUN
sku_channel,sku_channel::2018509|CUSTOMER_PICK_UP,2018509,교체형,intermittent,37484.0,sba,{'alpha': 0.05},0.04904823024734052,0.3018416638253459,2.0,10,6,,605.4439024390242,0.0075046904315197,0.0,0.0,1.0,151.36097560975605,151.36097560975605,151.36097560975605,151.36097560975605,,CUSTOMER_PICK_UP
sku_channel,sku_channel::2019838|TAIUN,2019838,교체형,intermittent,36551.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",1.2276610470760674,6.872340400153493,1.4791383474549535,10,6,,4875.2274565070165,0.10860105768055484,0.0,0.0,1.0,1218.8068641267541,1218.8068641267541,1218.8068641267541,1218.8068641267541,,TAIUN
sku_channel,sku_channel::2019841|TAIUN,2019841,교체형,intermittent,35926.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.7003638518776155,4.880293124750072,1.0461178417114232,10,6,,5790.533133482086,0.10095015393013997,0.0,0.0,1.0,1447.6332833705214,1447.6332833705214,1447.6332833705214,1447.6332833705214,,TAIUN
sku_channel,sku_channel::2018977|TAIUN,2018977,교체형,intermittent,35680.0,sba,{'alpha': 0.05},0.052712887927186564,0.332995969418231,2.0,10,6,,635.7884248210023,0.011933174224343675,0.0,0.0,1.0,158.94710620525058,158.94710620525058,158.94710620525058,158.94710620525058,,TAIUN
sku_channel,sku_channel::1007794|TAIUN,1007794,교체형,lumpy,35119.0,sba,{'alpha': 0.3},0.10980333059928474,0.9171893754188386,2.0,10,6,,1718.2642857142857,0.021008403361344536,0.0,0.0,1.0,429.56607142857143,429.56607142857143,429.56607142857143,429.56607142857143,,TAIUN
sku_channel,sku_channel::1008884|TAIUN,1008884,교체형,lumpy,34947.0,croston,{'alpha': 0.2},0.1927399427478304,0.9474812313180135,1.663304933942004,10,6,,1239.013601548776,0.1174884294116318,0.0,0.0,1.0,309.753400387194,309.753400387194,309.753400387194,309.753400387194,,TAIUN
sku_channel,sku_channel::2019710|TAIUN_AIR,2019710,교체형,intermittent,34760.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.378775646943602,1.6132086956595455,0.8832815043295703,10,6,,4025.087730161349,0.11473501009535908,0.0,0.0,1.0,1006.2719325403373,1006.2719325403373,1006.2719325403373,1006.2719325403373,,TAIUN_AIR
sku_channel,sku_channel::1005681|TAIUN,1005681,교체형,lumpy,34468.0,sba,{'alpha': 0.05},0.061107963360207906,0.4518281262050135,1.5412016862141649,10,6,,807.2318744703534,0.03644879400052851,0.0,0.0,1.0,201.80796861758836,201.80796861758836,201.80796861758836,201.80796861758836,,TAIUN
sku_channel,sku_channel::1005677|TAIUN,1005677,교체형,lumpy,34111.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.03883497248399033,0.26545097082288527,2.0,10,6,,106.21502356072983,0.003613768742012381,0.0,0.0,1.0,26.553755890182458,26.553755890182458,26.553755890182458,26.553755890182458,,TAIUN
sku_channel,sku_channel::2018611|FEDEX,2018611,교체형,lumpy,33763.0,sba,{'alpha': 0.05},0.01180805925284355,0.07192027823142269,1.6920240297126725,10,6,,89.73884356956722,0.010219201880333149,22.434710892391806,89.73884356956722,0.0,22.434710892391806,22.434710892391806,22.434710892391806,22.434710892391806,,FEDEX
sku_channel,sku_channel::2017906|TAIUN,2017906,교체형,lumpy,33536.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.08036581819471707,0.44747679296377507,2.0,10,6,,176.0309197755553,0.0028870986634096313,0.0,0.0,1.0,44.007729943888826,44.007729943888826,44.007729943888826,44.007729943888826,,TAIUN
sku_channel,sku_channel::2017631|DHL,2017631,교체형,lumpy,33104.0,croston,{'alpha': 0.1},0.18955515649899324,0.47156573696820514,1.0261611843139893,10,6,,895.0990004208741,0.12998894796835736,223.77475010521852,895.0990004208741,0.0,223.77475010521852,223.77475010521852,223.77475010521852,223.77475010521852,,DHL
sku_channel,sku_channel::1008623|TAIUN,1008623,교체형,lumpy,32810.0,sba,{'alpha': 0.3},0.04416127610675718,0.23570489499639943,2.0,10,6,,411.05902801167457,0.03222151180949019,0.0,0.0,1.0,102.76475700291864,102.76475700291864,102.76475700291864,102.76475700291864,,TAIUN
sku_channel,sku_channel::2018562|TAIUN,2018562,교체형,intermittent,32532.0,sba,{'alpha': 0.05},0.028136305934301758,0.18985209342711143,2.0,10,6,,330.50265168539335,0.008988764044943821,0.0,0.0,1.0,82.62566292134834,82.62566292134834,82.62566292134834,82.62566292134834,,TAIUN
sku_channel,sku_channel::1007710|TAIUN,1007710,교체형,lumpy,32374.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.018237426415620643,0.1121324462183362,2.0,10,6,,42.5828612411538,0.0006045271876018784,0.0,0.0,1.0,10.64571531028845,10.64571531028845,10.64571531028845,10.64571531028845,,TAIUN
sku_channel,sku_channel::2017904|TAIUN,2017904,교체형,lumpy,32265.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.08080780814222246,0.5511143454699164,2.0,10,6,,208.58379540577536,0.0028868063630821646,0.0,0.0,1.0,52.14594885144384,52.14594885144384,52.14594885144384,52.14594885144384,,TAIUN
sku_channel,sku_channel::2018991|TAIUN_AIR,2018991,교체형,lumpy,32079.0,sba,{'alpha': 0.3},0.06828767356473345,0.37913513120283354,2.0,10,6,,650.8241270290675,0.023593808984522464,0.0,0.0,1.0,162.70603175726689,162.70603175726689,162.70603175726689,162.70603175726689,,TAIUN_AIR
sku_channel,sku_channel::1007635|TAIUN,1007635,교체형,intermittent,31822.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.001645171825374008,0.009552086229527508,2.0,10,6,,3.565602175749183,6.490371073213552e-05,0.0,0.0,1.0,0.8914005439372957,0.8914005439372957,0.8914005439372957,0.8914005439372957,,TAIUN
sku_channel,sku_channel::1007977|TAIUN,1007977,교체형,lumpy,31034.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",7.956281125491265e-05,0.0004935971295740505,2.0,10,6,,0.17968737392005507,1.721101884514426e-05,0.0,0.0,1.0,0.04492184348001377,0.04492184348001377,0.04492184348001377,0.04492184348001377,,TAIUN
sku_channel,sku_channel::1008804|TAIUN,1008804,교체형,intermittent,30951.0,sba,{'alpha': 0.05},0.3753885620281594,1.101167822479249,0.9333597934705669,10,6,,1146.6948718936621,0.05268816673170364,0.0,0.0,1.0,286.67371797341553,286.67371797341553,286.67371797341553,286.67371797341553,,TAIUN
sku_channel,sku_channel::2019481|TAIUN,2019481,교체형,intermittent,30466.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.6266226610992673,2.4023714511226597,0.8901585040341793,10,6,,3402.05790340548,0.1836169275572116,0.0,0.0,1.0,850.51447585137,850.51447585137,850.51447585137,850.51447585137,,TAIUN
sku_channel,sku_channel::1008316|TAIUN,1008316,교체형,lumpy,29733.0,sba,{'alpha': 0.3},0.09959576027881088,0.5458171890785984,1.7045118245937365,10,6,,860.5047260810253,0.047481599693078955,0.0,0.0,1.0,215.12618152025632,215.12618152025632,215.12618152025632,215.12618152025632,,TAIUN
