grain,series_id,item_code,label,sb_class,total_qty_hist,model,model_params,rmsse,mase,smape,n_trials,n_backtest_folds,acc_change_vs_prev,large_threshold,p_large_week,p_large_4w,expected_large_size,bulk_share,last_large_week,customer,channel
sku_customer,sku_customer::2018558|Ringson Limited,2018558,교체형,lumpy,51093.0,sba,{'alpha': 0.05},0.008718072720380849,0.05021006013300846,2.0,10,6,,0.0,0.0029037150211170338,0.011564368579234374,10218.6,1.0,2026-01-26,Ringson Limited,
sku_customer,sku_customer::2019729|EACHAIN HONGKONG LIMITED,2019729,교체형,intermittent,50600.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.37469282703511636,1.8972118781127791,0.26297128300180334,10,6,,0.0,0.255806929502208,0.6932797233823201,12650.0,1.0,2026-06-01,EACHAIN HONGKONG LIMITED,
sku_customer,sku_customer::1009303|GOLDKEY TECHNOLOGY CORPORATION,1009303,교체형,lumpy,46824.0,croston,{'alpha': 0.1},43.344732467106645,307.2401326591211,1.9958231936237125,10,6,,0.0,0.10240146150163736,0.3508746838585973,23412.0,1.0,2026-05-18,GOLDKEY TECHNOLOGY CORPORATION,
sku_customer,sku_customer::2016929|PINE INFO CO LTD,2016929,교체형,lumpy,46619.0,sba,{'alpha': 0.3},0.12707186196900838,0.35154801931055707,1.3308854159677392,10,6,,0.0,0.0,0.0,0.0,0.0,,PINE INFO CO LTD,
sku_customer,"sku_customer::2019419|Hosin Global (HK) Electronics Co.,",2019419,교체형,intermittent,44042.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.733889358190394,10.054249760688448,0.7568382804247545,10,6,,0.0,0.24721946881137047,0.6788754457488967,11010.5,1.0,2026-06-01,"Hosin Global (HK) Electronics Co.,",
sku_customer,"sku_customer::1009888|Hosin Global (HK) Electronics Co.,",1009888,교체형,intermittent,41410.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",1.2385831672390104,10.085190588374644,1.4870677161990618,10,6,,0.0,0.09291511627776,0.32299524577300953,20705.0,1.0,2026-05-11,"Hosin Global (HK) Electronics Co.,",
sku_customer,"sku_customer::2019842|Hosin Global (HK) Electronics Co.,",2019842,교체형,intermittent,40097.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.586559808851974,11.783944998069282,0.8147095804788935,10,6,,0.0,0.24271586918399998,0.6711215443303871,13365.666666666666,1.0,2026-06-01,"Hosin Global (HK) Electronics Co.,",
sku_customer,sku_customer::1009131|TEC LOGISTICS COMPANY,1009131,교체형,smooth,40016.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",7073.896334370633,5010.6290394694815,1.8889391057586902,10,6,,0.0,0.11796480000000001,0.39473763748187796,20008.0,1.0,2026-05-04,TEC LOGISTICS COMPANY,
sku_customer,sku_customer::1008744|SF Supply Chain (Hong Kong) Limited,1008744,교체형,lumpy,39696.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0010163655108951077,0.007206175796919882,2.0,10,6,,0.0,2.6664906817917964e-05,0.00010665536124399022,19848.0,1.0,2025-09-01,SF Supply Chain (Hong Kong) Limited,
sku_customer,"sku_customer::1008417|HONGKONG SHICHUANGYI CO., LIMITED",1008417,교체형,lumpy,39560.0,sba,{'alpha': 0.3},0.06988554284049836,0.554492587615683,2.0,10,6,,0.0,0.0024491784547922097,0.009760781697910503,13186.666666666666,1.0,2026-01-12,"HONGKONG SHICHUANGYI CO., LIMITED",
sku_customer,"sku_customer::1009440|AGI TECHNOLOGY CO., LTD.",1009440,교체형,intermittent,39529.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",5.010524330531591,36.36942648341955,1.90548742969503,10,6,,0.0,0.10600287970189641,0.3612300466478885,19764.5,1.0,2026-05-18,"AGI TECHNOLOGY CO., LTD.",
sku_customer,sku_customer::2019563|LUCKY GRADE LIMITED,2019563,교체형,intermittent,39407.0,sba,{'alpha': 0.05},0.03898896133108526,0.11832156158516621,2.0,10,6,,0.0,0.02421152059379298,0.09338532332420757,4378.555555555556,1.0,2026-03-23,LUCKY GRADE LIMITED,
sku_customer,sku_customer::2019732|EACHAIN HONGKONG LIMITED,2019732,교체형,intermittent,38182.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.6326473579456452,3.897693120908123,0.39936066658192376,10,6,,0.0,0.25404771089776645,0.6903691649473369,9545.5,1.0,2026-06-01,EACHAIN HONGKONG LIMITED,
sku_customer,"sku_customer::2018509|Hotop Technologies, Inc.",2018509,교체형,intermittent,37484.0,sba,{'alpha': 0.05},0.04904823024734052,0.3018416638253459,2.0,10,6,,0.0,0.018247494974570504,0.07101634614337848,18742.0,1.0,2026-03-16,"Hotop Technologies, Inc.",
sku_customer,sku_customer::2017773|Evetech Pty Ltd,2017773,교체형,intermittent,37395.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.022421658858766902,0.07138990173209141,2.0,10,6,,0.0,0.002307304726206874,0.009197326079067092,4155.0,1.0,2026-01-19,Evetech Pty Ltd,
sku_customer,sku_customer::2018272|BaDa Group (HongKong) Corporation L,2018272,교체형,intermittent,37000.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.538350584712532,1.5299643804990453,1.5845908276283003,10,6,,0.0,0.156474250853227,0.49371696260529363,3083.3333333333335,1.0,2026-05-25,BaDa Group (HongKong) Corporation L,
sku_customer,sku_customer::2017373|EVERBOND ELECTRONICS LIMITED,2017373,교체형,intermittent,36040.0,croston,{'alpha': 0.2},0.25952166585956726,1.6859254470178167,1.7740910695375927,10,6,,0.0,0.04194304441711768,0.1575089169656385,18020.0,1.0,2026-04-20,EVERBOND ELECTRONICS LIMITED,
sku_customer,sku_customer::2018096|PINE INFO CO LTD,2018096,교체형,lumpy,35932.0,sba,{'alpha': 0.05},0.03976520103635828,0.1205406340165202,1.4342556069917265,10,6,,0.0,0.0,0.0,0.0,0.0,,PINE INFO CO LTD,
sku_customer,sku_customer::1009494|GOLDKEY TECHNOLOGY CORPORATION,1009494,교체형,intermittent,35048.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.33209733756033527,1.9069347581588325,1.935250395950125,10,6,,0.0,0.20010141204801826,0.5906076523855693,17524.0,1.0,2026-06-08,GOLDKEY TECHNOLOGY CORPORATION,
sku_customer,sku_customer::2019710|PATRIOT MEMORY INC.,2019710,교체형,intermittent,34760.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.378775646943602,1.6132086956595455,0.8832815043295703,10,6,,0.0,0.1149353105251369,0.38637922060315777,8690.0,1.0,2026-05-11,PATRIOT MEMORY INC.,
sku_customer,sku_customer::2019526|PATRIOT MEMORY INC.,2019526,교체형,lumpy,34350.0,sba,{'alpha': 0.05},0.05610561125361011,0.3044716330455764,2.0,10,6,,0.0,0.03310148188380116,0.1259755565892089,6870.0,1.0,2026-03-30,PATRIOT MEMORY INC.,
sku_customer,sku_customer::1005677|MF WAREHOUSING & LOGISTICS,1005677,교체형,intermittent,33816.0,sba,{'alpha': 0.05},0.039719917244083705,0.29253797987376295,2.0,10,6,,0.0,0.0036028797062709105,0.014333821275727132,16908.0,1.0,2026-02-02,MF WAREHOUSING & LOGISTICS,
sku_customer,sku_customer::2019671|EACHAIN HONGKONG LIMITED,2019671,교체형,intermittent,33002.0,sba,{'alpha': 0.05},0.04993311432910677,0.30932314052402293,2.0,10,6,,0.0,0.028511710897766402,0.1092613874990701,16501.0,1.0,2026-03-30,EACHAIN HONGKONG LIMITED,
sku_customer,sku_customer::2018610|Eternal International (HK) Ltd.,2018610,교체형,lumpy,32578.0,croston,{'alpha': 0.2},0.1551943913926469,1.178726592966052,1.5739209604950517,10,6,,0.0,0.05243751122859319,0.1938210767449371,16289.0,1.0,2026-04-27,Eternal International (HK) Ltd.,
sku_channel,sku_channel::1008094|TAIUN,1008094,교체형,lumpy,141563917.0,sba,{'alpha': 0.3},0.06275867045085973,0.114545959908255,0.9663925253216875,10,6,,0.0,0.20018828118115933,0.5907854637531272,2081822.3088235294,1.0,2026-05-11,,TAIUN
sku_channel,sku_channel::1008095|TAIUN_AIR,1008095,교체형,lumpy,34423355.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.1743695352830828,0.352733321718432,2.0,10,6,,0.0,0.024737383262710615,0.09533808079073658,819603.6904761905,1.0,2026-03-16,,TAIUN_AIR
sku_channel,sku_channel::1009185|TAIUN,1009185,교체형,lumpy,27750062.0,croston,{'alpha': 0.1},0.17586373797954305,0.5001139606803248,1.4458151037078257,10,6,,0.0,0.2896458086223514,0.7453757344724261,1541670.111111111,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1008053|TAIUN,1008053,교체형,lumpy,24248431.0,sba,{'alpha': 0.3},0.22983881645896678,0.44754604289343997,0.559779751033257,10,6,,0.0,0.6603033643139055,0.9866842699299924,278717.5977011494,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1009110|TAIUN,1009110,교체형,lumpy,15104945.0,sba,{'alpha': 0.3},0.061293496263768184,0.26570067627049737,2.0,10,6,,0.0,0.003603773907663104,0.014337359555253615,1888118.125,1.0,2026-02-02,,TAIUN
sku_channel,sku_channel::1007583|TAIUN_AIR,1007583,교체형,lumpy,14487603.0,sba,{'alpha': 0.3},0.036875942919447735,0.10676718317385929,1.8183742982169788,10,6,,0.0,0.048986503951920626,0.18201239919760914,362190.075,1.0,2026-04-13,,TAIUN_AIR
sku_channel,sku_channel::1007506|TAIUN,1007506,교체형,lumpy,13973000.0,sba,{'alpha': 0.2},0.02143557618872354,0.0504295105129323,0.4810194397149854,10,6,,0.0,0.3307037669612291,0.7993341251756296,481827.5862068966,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::2019229|TAIUN,2019229,교체형,lumpy,13324330.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.0906939222028424,5.81501989449155,1.8381339728030417,10,6,,0.0,0.0739373404033009,0.26453587663557,2220721.6666666665,1.0,2026-04-27,,TAIUN
sku_channel,sku_channel::1008551|TAIUN,1008551,교체형,lumpy,12991420.0,sba,{'alpha': 0.3},0.6767380187148724,2.2563599427475087,1.2901619904836064,10,6,,0.0,0.2833363056429332,0.7362080028015283,333113.3333333333,1.0,2026-05-18,,TAIUN
sku_channel,sku_channel::1009592|TAIUN,1009592,교체형,lumpy,12741822.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.069220233004937,4.478217259224618,0.4787969675209016,10,6,,0.0,0.6220795002442691,0.9796013324074588,796363.875,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1008053|TAIUN_AIR,1008053,교체형,lumpy,11900787.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.06350823061501247,0.0810035860386615,0.21551215517943115,10,6,,0.0,0.2751784417694386,0.7239902599911332,224543.15094339623,1.0,2026-05-18,,TAIUN_AIR
sku_channel,sku_channel::2019863|TAIUN,2019863,교체형,lumpy,11607851.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.092541715022519,7.435693211514949,1.8698767543804713,10,6,,0.0,0.07396854019073171,0.26463498511156935,3869283.6666666665,1.0,2026-04-27,,TAIUN
sku_channel,sku_channel::1006352|TAIUN,1006352,교체형,lumpy,9878619.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0006007676391190114,0.0032480118451975234,2.0,10,6,,0.0,2.1268559317898332e-05,8.507152320058609e-05,1975723.8,1.0,2025-08-25,,TAIUN
sku_channel,sku_channel::1009493|TAIUN,1009493,교체형,intermittent,9095400.0,sba,{'alpha': 0.05},0.05447429542367557,0.2516699262443477,2.0,10,6,,0.0,0.0038031598986577085,0.015126075270137096,2273850.0,1.0,2026-02-02,,TAIUN
sku_channel,sku_channel::1008759|TAIUN,1008759,교체형,lumpy,6558480.0,sba,{'alpha': 0.05},0.12822982175253608,0.5496562240202864,1.5706009643897267,10,6,,0.0,0.16000107840768402,0.5021311967012682,409905.0,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::2018626|TAIUN,2018626,교체형,intermittent,5131138.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.38722002347393825,1.2419281084608886,0.6670565727526165,10,6,,0.0,0.3379732194391566,0.8079111165376602,366509.85714285716,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1007126|TAIUN,1007126,교체형,lumpy,4161685.0,sba,{'alpha': 0.05},0.05262538121133176,0.20959275229169586,1.987769137048696,10,6,,0.0,0.1820970558477361,0.5524855263319373,416168.5,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1009303|TAIUN,1009303,교체형,lumpy,3081654.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",3.1279325197072767,11.483593762233197,1.4957383858325042,10,6,,0.0,0.1682135273222478,0.5213176519662956,181273.76470588235,1.0,2026-05-11,,TAIUN
sku_channel,sku_channel::1009131|TAIUN_AIR,1009131,교체형,intermittent,2978301.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",1.8878384147138594,4.054597403239544,1.347256793076502,10,6,,0.0,0.3061962153451824,0.7682889964079218,156752.68421052632,1.0,2026-05-25,,TAIUN_AIR
sku_channel,sku_channel::1007754|CUSTOMER_PICK_UP,1007754,교체형,intermittent,2502394.0,sba,{'alpha': 0.3},0.06208019333433279,0.40341685500078334,2.0,10,6,,0.0,0.0036677834126280875,0.014590615023975628,1251197.0,1.0,2026-02-02,,CUSTOMER_PICK_UP
sku_channel,sku_channel::1007754|TAIUN_AIR,1007754,교체형,lumpy,2254759.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.02297022588785237,0.130924089046024,2.0,10,6,,0.0,0.0036029600539100514,0.01433413920495119,375793.1666666667,1.0,2026-02-02,,TAIUN_AIR
sku_channel,sku_channel::2015843|TAIUN,2015843,교체형,lumpy,2225973.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.04612739048708046,0.13711143460089278,0.07919510489406603,10,6,,0.0,0.21749707093775877,0.6250754425772622,185497.75,1.0,2026-05-18,,TAIUN
sku_channel,sku_channel::2018035|TAIUN,2018035,교체형,lumpy,1767685.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.19905395997284553,0.5730944451365246,0.5331972250519453,10,6,,0.0,0.24405387536502374,0.6734397048839127,176768.5,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1009440|TAIUN_AIR,1009440,교체형,lumpy,1293099.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",3.1416068236966934,9.773706073639637,1.4087164374293397,10,6,,0.0,0.6534781118544005,0.9855814134549461,71838.83333333333,1.0,2026-06-08,,TAIUN_AIR
sku_channel,sku_channel::1008056|TAIUN,1008056,교체형,lumpy,1077276.0,sba,{'alpha': 0.3},0.04145232730814599,0.23698861895911802,0.9148738617918554,10,6,,0.0,0.0837646779546243,0.2952612991897988,153896.57142857142,1.0,2026-05-11,,TAIUN
sku_channel,sku_channel::1008094|TAIUN_AIR,1008094,교체형,lumpy,1010879.0,sba,{'alpha': 0.3},0.0963238857400718,0.4601614636632008,1.3005191993386125,10,6,,0.0,0.05693324346462793,0.20901227429687286,144411.2857142857,1.0,2026-04-27,,TAIUN_AIR
sku_channel,sku_channel::1008434|TAIUN_AIR,1008434,교체형,intermittent,982956.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.17127528521581775,0.23459022428611934,1.9752247643865954,10,6,,0.0,0.2036566999286283,0.5978377313555298,54608.666666666664,1.0,2026-06-08,,TAIUN_AIR
sku_channel,sku_channel::1008815|TAIUN,1008815,교체형,lumpy,979491.0,sba,{'alpha': 0.3},0.6098451169044072,1.6481549826721673,1.7482277301002325,10,6,,0.0,0.24695683935538548,0.6784270764897573,122436.375,1.0,2026-06-08,,TAIUN
sku_channel,sku_channel::1009440|TAIUN,1009440,교체형,lumpy,887419.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.6602499907433927,5.575876272455177,0.7671944039823106,10,6,,0.0,0.6234563258442136,0.979896974487282,63387.07142857143,1.0,2026-06-08,,TAIUN
sku_channel,sku_channel::2016637|TAIUN,2016637,교체형,lumpy,883177.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.11640709233621953,0.485942206427251,0.33374069115908117,10,6,,0.0,0.15809886338781776,0.49760607021404213,126168.14285714286,1.0,2026-05-18,,TAIUN
sku_channel,sku_channel::1009131|TAIUN,1009131,교체형,lumpy,882266.0,sba,{'alpha': 0.3},2.4038027745734856,7.08728208703597,0.9692228769666348,10,6,,0.0,0.43306360549536904,0.8966911921991587,42012.666666666664,1.0,2026-05-25,,TAIUN
sku_channel,sku_channel::1008815|TAIUN_AIR,1008815,교체형,lumpy,847480.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.331168559024639,1.061882503241845,1.3030075274832222,10,6,,0.0,0.3053273567417864,0.7671261166424568,77043.63636363637,1.0,2026-06-08,,TAIUN_AIR
sku_channel,sku_channel::2016871|TAIUN,2016871,교체형,lumpy,720375.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0009848155887160067,0.006451620198781316,2.0,10,6,,0.0,2.6584559918655598e-05,0.00010633399931680998,180093.75,1.0,2025-09-01,,TAIUN
sku_channel,sku_channel::1008760|TAIUN,1008760,교체형,lumpy,621791.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0002093113665596459,0.0012068369688652207,2.0,10,6,,0.0,2.188978718057219e-05,8.755627378742581e-05,103631.83333333333,1.0,2025-08-25,,TAIUN
sku_channel,sku_channel::1008923|TAIUN,1008923,교체형,lumpy,594102.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0001386303166217958,0.0008291278713585486,2.0,10,6,,0.0,2.483802876893757e-05,9.934841357106539e-05,148525.5,1.0,2025-08-25,,TAIUN
sku_channel,sku_channel::1008417|TAIUN,1008417,교체형,lumpy,575559.0,sba,{'alpha': 0.05},0.0433928604678334,0.2276419295411981,2.0,10,6,,0.0,0.007080621503368792,0.028023092248218306,52323.545454545456,1.0,2026-02-09,,TAIUN
sku_channel,sku_channel::2018983|TAIUN,2018983,교체형,intermittent,547918.0,sba,{'alpha': 0.3},0.3070125246806095,1.0034935929965272,0.9790613100744894,10,6,,0.0,0.2319385092968468,0.6519962182188117,36527.86666666667,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1008353|TAIUN,1008353,교체형,lumpy,544792.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.006849398017823889,0.028712245703540973,2.0,10,6,,0.0,0.0007555786390585659,0.0030188908868663544,77827.42857142857,1.0,2025-12-15,,TAIUN
sku_channel,sku_channel::1008981|TAIUN,1008981,교체형,lumpy,509566.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.27605097426951153,1.1283327667353278,1.2238816598043671,10,6,,0.0,0.1315565039205961,0.4311912506519191,56618.444444444445,1.0,2026-05-18,,TAIUN
sku_channel,sku_channel::2018609|TAIUN,2018609,교체형,lumpy,487635.0,sba,{'alpha': 0.3},0.1299262080461284,0.4079112504823222,1.4330647688012335,10,6,,0.0,0.046074231573945836,0.17194664290881567,30477.1875,1.0,2026-04-20,,TAIUN
sku_channel,sku_channel::2019670|TAIUN,2019670,교체형,intermittent,487631.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.4856243813712322,4.269899487658562,0.6082236003920968,10,6,,0.0,0.6010506852680324,0.9746679175012752,32508.733333333334,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1008414|TAIUN,1008414,교체형,lumpy,461230.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00016362040448582042,0.0008820000567302633,2.0,10,6,,0.0,2.1270549225183695e-05,8.5079482321615e-05,115307.5,1.0,2025-08-25,,TAIUN
sku_channel,sku_channel::1007584|TAIUN,1007584,교체형,intermittent,456009.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.00014484546417836152,0.0008101593867931759,2.0,10,6,,0.0,2.1270485567809425e-05,8.507922770828458e-05,152003.0,1.0,2025-08-25,,TAIUN
sku_channel,sku_channel::1009439|TAIUN_AIR,1009439,교체형,lumpy,426625.0,sba,{'alpha': 0.3},28.004427190161444,85.51660772362516,1.962937698923237,10,6,,0.0,0.3615557056953564,0.833853177354952,71104.16666666667,1.0,2026-06-08,,TAIUN_AIR
sku_channel,sku_channel::1009217|TAIUN,1009217,교체형,lumpy,406521.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",58727.61155926037,35503.845869731354,1.9593670710862299,10,6,,0.0,0.16793600000000003,0.5206784786368228,203260.5,1.0,2026-05-18,,TAIUN
sku_channel,sku_channel::2018356|TAIUN,2018356,교체형,lumpy,373214.0,sba,{'alpha': 0.3},0.49362467581327074,1.404219102782437,0.4762010571582569,10,6,,0.0,0.34892923159542855,0.8203146012227702,15550.583333333334,1.0,2026-05-25,,TAIUN
sku_channel,sku_channel::1009494|TAIUN_AIR,1009494,교체형,lumpy,342525.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",0.5055252979460274,2.1315356375176853,0.8871534865882785,10,6,,0.0,0.3231300034126965,0.790095835664794,34252.5,1.0,2026-06-08,,TAIUN_AIR
sku_channel,sku_channel::1009592|TAIUN_AIR,1009592,교체형,intermittent,307701.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",16185.41175146457,6614.287257067284,0.6980393581438605,10,6,,0.0,0.388383232,0.8600678413320834,76925.25,1.0,2026-06-08,,TAIUN_AIR
sku_channel,sku_channel::1009137|TAIUN,1009137,교체형,lumpy,268474.0,sba,{'alpha': 0.05},0.0510347350444492,0.1927983750051513,2.0,10,6,,0.0,0.017597143834544686,0.0685523191114018,26847.4,1.0,2026-03-23,,TAIUN
sku_channel,sku_channel::1008168|TAIUN,1008168,교체형,lumpy,265659.0,croston,{'alpha': 0.2},0.3817502899810576,2.045029179773992,1.6561799913996058,10,6,,0.0,0.08443404553107643,0.2973184674073124,24150.81818181818,1.0,2026-05-11,,TAIUN
sku_channel,sku_channel::1009491|TAIUN_AIR,1009491,교체형,lumpy,264208.0,tsb,"{'alpha': 0.2, 'beta': 0.05}",2.394775475095547,9.827166945239936,1.7802008905585318,10,6,,0.0,0.16855679961503925,0.5221073579833146,37744.0,1.0,2026-05-25,,TAIUN_AIR
sku_channel,sku_channel::2018610|TAIUN,2018610,교체형,intermittent,261782.0,tsb,"{'alpha': 0.1, 'beta': 0.1}",0.20332928248860513,0.5613865103950363,0.22245149328908717,10,6,,0.0,0.5126789576915621,0.9436023954873207,17452.133333333335,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::2018695|TAIUN,2018695,교체형,lumpy,257810.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.4543982704503784,5.32101439269525,0.8323891618591431,10,6,,0.0,0.4714245191858645,0.9219400885893017,21484.166666666668,1.0,2026-05-25,,TAIUN
sku_channel,sku_channel::2018558|TAIUN,2018558,교체형,lumpy,251542.0,sba,{'alpha': 0.05},0.01001170064518354,0.05539698375147634,2.0,10,6,,0.0,0.005209620230402995,0.020676204886705296,31442.75,1.0,2026-01-26,,TAIUN
sku_channel,sku_channel::1008434|TAIUN,1008434,교체형,lumpy,251001.0,sba,{'alpha': 0.05},4.387109338074322,23.998981220769718,1.6494153190015488,10,6,,0.0,0.31232020168083957,0.7763622749433161,41833.5,1.0,2026-05-25,,TAIUN
sku_channel,sku_channel::2017390|TAIUN,2017390,교체형,lumpy,250771.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.018994355651677803,0.0726729863264011,2.0,10,6,,0.0,0.002305874190884189,0.009191643442407527,31346.375,1.0,2026-01-19,,TAIUN
sku_channel,sku_channel::1009201|TAIUN,1009201,교체형,intermittent,242509.0,sba,{'alpha': 0.3},0.07416074886535688,0.38498124840660397,2.0,10,6,,0.0,0.01718081077141695,0.06697236014638042,60627.25,1.0,2026-03-23,,TAIUN
sku_channel,sku_channel::1007187|TAIUN,1007187,교체형,lumpy,241779.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.014883190323970657,0.06196928759792519,2.0,10,6,,0.0,0.0007555837954639507,0.0030189114657698246,30222.375,1.0,2025-12-15,,TAIUN
sku_channel,sku_channel::2019619|TAIUN,2019619,교체형,lumpy,234177.0,sba,{'alpha': 0.05},0.011409711019616455,0.07419532719878996,2.0,10,6,,0.0,0.013898687687209681,0.054446411749934365,78059.0,1.0,2026-03-09,,TAIUN
sku_channel,sku_channel::2017773|FEDEX,2017773,교체형,lumpy,232911.0,sba,{'alpha': 0.3},0.027221201239217514,0.04209048614005124,1.3820471262839102,10,6,,0.0,0.0,0.0,0.0,0.0,,,FEDEX
sku_channel,sku_channel::1007945|TAIUN,1007945,교체형,lumpy,231721.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",1.6271745443150557e-05,0.00012798350540250093,2.0,10,6,,0.0,3.6323967540306546e-06,1.4529507850524759e-05,77240.33333333333,1.0,2025-06-30,,TAIUN
sku_channel,sku_channel::1009974|TAIUN,1009974,교체형,lumpy,230064.0,sba,{'alpha': 0.3},0.053082766956301035,0.40869765211050924,2.0,10,6,,0.0,0.03783866187776001,0.14297871575163346,115032.0,1.0,2026-04-06,,TAIUN
sku_channel,sku_channel::1009404|TAIUN,1009404,교체형,lumpy,229402.0,sba,{'alpha': 0.3},0.06479943805932635,0.44701827314602127,2.0,10,6,,0.0,0.018134366950010895,0.07058808239436509,45880.4,1.0,2026-03-23,,TAIUN
sku_channel,sku_channel::1009136|TAIUN,1009136,교체형,intermittent,222247.0,sba,{'alpha': 0.3},0.0676165203028878,0.2903740525945892,2.0,10,6,,0.0,0.0171810078571829,0.06697310855021188,37041.166666666664,1.0,2026-03-23,,TAIUN
sku_channel,sku_channel::2019419|TAIUN,2019419,교체형,lumpy,218710.0,croston,{'alpha': 0.1},0.13560903529571364,0.9169949642891155,0.8700480089809758,10,6,,0.0,0.24723291736050532,0.678898392907801,31244.285714285714,1.0,2026-06-01,,TAIUN
sku_channel,sku_channel::1007544|TAIUN,1007544,교체형,lumpy,213015.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.000497043933834295,0.0018956802844226062,2.0,10,6,,0.0,8.321794741360697e-05,0.00033283024059904687,26626.875,1.0,2025-09-29,,TAIUN
sku_channel,sku_channel::2015843|FEDEX,2015843,교체형,intermittent,200862.0,croston,{'alpha': 0.1},1.4711227834985403,9.144539631983378,1.9312132734185965,10,6,,0.0,0.0,0.0,0.0,0.0,,,FEDEX
sku_channel,sku_channel::1007757|TAIUN,1007757,교체형,lumpy,191589.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0006574100623448551,0.004895170421555905,2.0,10,6,,0.0,2.1267647981564383e-05,8.50678780878189e-05,47897.25,1.0,2025-08-25,,TAIUN
sku_channel,sku_channel::1007941|TAIUN,1007941,교체형,lumpy,182882.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0256338276495021,0.17728680221377588,1.5084396036134244,10,6,,0.0,0.10936191328072775,0.37077632860610843,16625.636363636364,1.0,2026-05-18,,TAIUN
sku_channel,sku_channel::2017373|TAIUN,2017373,교체형,lumpy,181608.0,sba,{'alpha': 0.3},0.060811848465743557,0.32238216619349735,1.6045341905718171,10,6,,0.0,0.042007977817490626,0.1577372969136781,36321.6,1.0,2026-04-20,,TAIUN
sku_channel,sku_channel::2017776|TAIUN,2017776,교체형,lumpy,178710.0,tsb,"{'alpha': 0.1, 'beta': 0.2}",0.0007482936158646734,0.005688026926994585,2.0,10,6,,0.0,2.418642084054398e-05,9.674217352118042e-05,44677.5,1.0,2025-08-25,,TAIUN
sku_channel,sku_channel::2019414|TAIUN,2019414,교체형,lumpy,164430.0,sba,{'alpha': 0.05},0.037565487181015454,0.18839447099882412,2.0,10,6,,0.0,0.0072765374980468395,0.028790000313304254,23490.0,1.0,2026-02-23,,TAIUN
